0:0:0:0:0:0:0:1 - - [31/Jan/2022:08:27:51 -0300] "GET /fielcorresponsal/withdraw HTTP/1.1" 401 10658
0:0:0:0:0:0:0:1 - - [31/Jan/2022:08:27:59 -0300] "GET /fielcorresponsal/resources/js/locale/bootstrap-datepicker.es.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Jan/2022:08:27:59 -0300] "GET /fielcorresponsal/resources/jquery/dist/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Jan/2022:08:27:59 -0300] "GET /fielcorresponsal/resources/js/jquery.dataTables.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Jan/2022:08:27:59 -0300] "GET /fielcorresponsal/resources/jquery-ui/jquery-ui.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Jan/2022:08:27:59 -0300] "GET /fielcorresponsal/resources/bootstrap/dist/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Jan/2022:08:27:59 -0300] "GET /fielcorresponsal/resources/js/fielco_general.js?v=2.8.31 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Jan/2022:08:27:59 -0300] "GET /fielcorresponsal/resources/js/masked_input_1.4.1-min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Jan/2022:08:27:59 -0300] "GET /fielcorresponsal/resources/js/ticket.js?v=2.8.31 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Jan/2022:08:27:59 -0300] "GET /fielcorresponsal/resources/fingerprint/client.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Jan/2022:08:27:59 -0300] "GET /fielcorresponsal/resources/sha/sha1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Jan/2022:08:27:59 -0300] "GET /fielcorresponsal/resources/js/support.js?v=2.8.31 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Jan/2022:08:27:59 -0300] "GET /fielcorresponsal/resources/fingerprint/webrtc.js?v=2.8.31 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Jan/2022:08:27:59 -0300] "GET /fielcorresponsal/resources/js/dataTables.select.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Jan/2022:08:27:59 -0300] "GET /fielcorresponsal/resources/css/fielco-print.css?v=2.8.31 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Jan/2022:08:27:59 -0300] "GET /fielcorresponsal/resources/text_editor/quill.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Jan/2022:08:28:01 -0300] "GET /fielcorresponsal/resources/webfontkit-font/pt_sans-web-regular-webfont.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Jan/2022:08:28:01 -0300] "GET /fielcorresponsal/resources/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Jan/2022:08:28:22 -0300] "POST /fielcorresponsal/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [31/Jan/2022:08:28:26 -0300] "GET /fielcorresponsal/home HTTP/1.1" 200 28945
0:0:0:0:0:0:0:1 - - [31/Jan/2022:08:28:26 -0300] "GET /fielcorresponsal/resources/webfontkit-font/pt_sans-web-bold-webfont.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Jan/2022:08:28:26 -0300] "GET /fielcorresponsal/resources/webfontkit-font/pt_sans-web-bolditalic-webfont.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Jan/2022:08:28:26 -0300] "GET /fielcorresponsal/resources/fontello/font/fontello.woff2?44153900 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Jan/2022:08:28:26 -0300] "GET /fielcorresponsal/images/ui-bg_highlight-soft_100_eeeeee_1x100.png HTTP/1.1" 404 5180
0:0:0:0:0:0:0:1 - - [31/Jan/2022:08:28:27 -0300] "GET /fielcorresponsal/resources/bootstrap/dist/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
127.0.0.1 - - [31/Jan/2022:09:00:25 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:09:00:25 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:09:00:25 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:09:00:25 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [31/Jan/2022:09:00:25 -0300] "GET /manager/text/list HTTP/1.1" 200 2663
127.0.0.1 - tomcat [31/Jan/2022:09:00:26 -0300] "GET /manager/text/undeploy?path=/fielcorresponsal HTTP/1.1" 200 84
127.0.0.1 - - [31/Jan/2022:09:02:39 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:09:02:39 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:09:02:39 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:09:02:39 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:09:02:39 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:09:02:39 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [31/Jan/2022:09:02:39 -0300] "GET /manager/text/list HTTP/1.1" 200 2516
127.0.0.1 - - [31/Jan/2022:09:02:39 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:09:02:39 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:09:02:39 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:09:02:39 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [31/Jan/2022:09:02:39 -0300] "GET /manager/text/list HTTP/1.1" 200 2516
127.0.0.1 - - [31/Jan/2022:09:02:40 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:09:02:40 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:09:02:40 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:09:02:40 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [31/Jan/2022:09:02:40 -0300] "GET /manager/text/list HTTP/1.1" 200 2516
127.0.0.1 - - [31/Jan/2022:09:08:09 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:09:08:09 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [31/Jan/2022:09:08:09 -0300] "GET /manager/text/list HTTP/1.1" 200 2516
127.0.0.1 - tomcat [31/Jan/2022:09:08:09 -0300] "GET /manager/text/list HTTP/1.1" 200 2516
127.0.0.1 - - [31/Jan/2022:09:08:20 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:09:08:20 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:09:08:20 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:09:08:20 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:09:08:20 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:09:08:20 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:09:08:20 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:09:08:20 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [31/Jan/2022:09:08:20 -0300] "GET /manager/text/list HTTP/1.1" 200 2516
127.0.0.1 - tomcat [31/Jan/2022:09:08:20 -0300] "GET /manager/text/list HTTP/1.1" 200 2516
127.0.0.1 - tomcat [31/Jan/2022:09:08:31 -0300] "GET /manager/text/deploy?config=file%3A%2FC%3A%2FUsers%2FUser%2FAppData%2FLocal%2FTemp%2Fcontext4826802411753597459.xml&path=/fielcorresponsal HTTP/1.1" 200 85
127.0.0.1 - tomcat [31/Jan/2022:09:08:31 -0300] "GET /manager/text/start?path=/fielcorresponsal HTTP/1.1" 200 84
0:0:0:0:0:0:0:1 - - [31/Jan/2022:09:08:31 -0300] "GET /fielcorresponsal HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [31/Jan/2022:09:08:32 -0300] "GET /fielcorresponsal/ HTTP/1.1" 200 10625
127.0.0.1 - - [31/Jan/2022:09:21:08 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:09:21:08 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:09:21:08 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:09:21:08 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [31/Jan/2022:09:21:08 -0300] "GET /manager/text/list HTTP/1.1" 200 2663
127.0.0.1 - tomcat [31/Jan/2022:09:21:08 -0300] "GET /manager/text/undeploy?path=/fielcorresponsal HTTP/1.1" 200 84
127.0.0.1 - - [31/Jan/2022:09:22:54 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:09:22:54 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:09:22:54 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:09:22:54 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:09:22:54 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:09:22:54 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [31/Jan/2022:09:22:54 -0300] "GET /manager/text/list HTTP/1.1" 200 2516
127.0.0.1 - - [31/Jan/2022:09:22:54 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:09:22:54 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:09:22:54 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:09:22:54 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [31/Jan/2022:09:22:54 -0300] "GET /manager/text/list HTTP/1.1" 200 2516
127.0.0.1 - - [31/Jan/2022:09:22:55 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:09:22:55 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:09:22:55 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:09:22:55 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [31/Jan/2022:09:22:55 -0300] "GET /manager/text/list HTTP/1.1" 200 2516
0:0:0:0:0:0:0:1 - - [31/Jan/2022:11:56:12 -0300] "POST /fielcorresponsal/login HTTP/1.1" 404 -
127.0.0.1 - - [31/Jan/2022:11:57:15 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:11:57:15 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:11:57:15 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:11:57:15 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [31/Jan/2022:11:57:15 -0300] "GET /manager/text/list HTTP/1.1" 200 2516
127.0.0.1 - - [31/Jan/2022:11:59:14 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:11:59:14 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:11:59:14 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:11:59:14 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:11:59:14 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:11:59:14 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [31/Jan/2022:11:59:14 -0300] "GET /manager/text/list HTTP/1.1" 200 2516
127.0.0.1 - - [31/Jan/2022:11:59:14 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:11:59:14 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:11:59:14 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:11:59:14 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [31/Jan/2022:11:59:14 -0300] "GET /manager/text/list HTTP/1.1" 200 2516
127.0.0.1 - - [31/Jan/2022:11:59:15 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:11:59:15 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:11:59:15 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:11:59:15 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [31/Jan/2022:11:59:15 -0300] "GET /manager/text/list HTTP/1.1" 200 2516
127.0.0.1 - - [31/Jan/2022:14:38:56 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:14:38:56 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:14:38:56 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:14:38:56 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [31/Jan/2022:14:38:56 -0300] "GET /manager/text/list HTTP/1.1" 200 2516
127.0.0.1 - - [31/Jan/2022:14:40:38 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:14:40:38 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:14:40:38 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:14:40:38 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:14:40:38 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:14:40:38 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [31/Jan/2022:14:40:38 -0300] "GET /manager/text/list HTTP/1.1" 200 2516
127.0.0.1 - - [31/Jan/2022:14:40:39 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:14:40:39 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:14:40:39 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:14:40:39 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [31/Jan/2022:14:40:39 -0300] "GET /manager/text/list HTTP/1.1" 200 2516
127.0.0.1 - - [31/Jan/2022:15:26:35 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:15:26:35 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:15:26:35 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:15:26:35 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [31/Jan/2022:15:26:35 -0300] "GET /manager/text/list HTTP/1.1" 200 2516
127.0.0.1 - - [31/Jan/2022:15:28:20 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:15:28:20 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:15:28:20 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:15:28:20 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:15:28:20 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:15:28:20 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [31/Jan/2022:15:28:20 -0300] "GET /manager/text/list HTTP/1.1" 200 2516
127.0.0.1 - - [31/Jan/2022:15:28:20 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:15:28:20 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:15:28:20 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:15:28:20 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [31/Jan/2022:15:28:20 -0300] "GET /manager/text/list HTTP/1.1" 200 2516
127.0.0.1 - - [31/Jan/2022:15:28:20 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:15:28:20 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:15:28:20 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:15:28:20 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [31/Jan/2022:15:28:20 -0300] "GET /manager/text/list HTTP/1.1" 200 2516
127.0.0.1 - - [31/Jan/2022:15:28:21 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:15:28:21 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:15:28:21 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:15:28:21 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [31/Jan/2022:15:28:21 -0300] "GET /manager/text/list HTTP/1.1" 200 2516
0:0:0:0:0:0:0:1 - - [31/Jan/2022:16:12:34 -0300] "GET /fielcorresponsal/reports HTTP/1.1" 404 -
127.0.0.1 - - [31/Jan/2022:16:23:05 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:16:23:05 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:16:23:05 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:16:23:05 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:16:23:05 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:16:23:05 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [31/Jan/2022:16:23:05 -0300] "GET /manager/text/list HTTP/1.1" 200 2516
127.0.0.1 - - [31/Jan/2022:20:29:53 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:20:29:53 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:20:29:53 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:20:29:53 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [31/Jan/2022:20:29:53 -0300] "GET /manager/text/list HTTP/1.1" 200 2516
127.0.0.1 - - [31/Jan/2022:21:04:32 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:21:04:32 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:21:04:32 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:21:04:32 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [31/Jan/2022:21:04:32 -0300] "GET /manager/text/list HTTP/1.1" 200 2516
127.0.0.1 - - [31/Jan/2022:21:05:12 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:21:05:12 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:21:05:12 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:21:05:12 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:21:05:12 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:21:05:12 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [31/Jan/2022:21:05:12 -0300] "GET /manager/text/list HTTP/1.1" 200 2516
127.0.0.1 - - [31/Jan/2022:21:05:12 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:21:05:12 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [31/Jan/2022:21:05:12 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [31/Jan/2022:21:05:12 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [31/Jan/2022:21:05:12 -0300] "GET /manager/text/list HTTP/1.1" 200 2516
